TIME           	H+_inf         	Cl-_inf        	DOC_inf        	HCO3-_inf      	H+_UZ          	Cl-_UZ         	DOC_UZ         	HCO3-_UZ       	X-_UZ          	SOC_UZ         	OH-_UZ         	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	DOC_LZ         	HCO3-_LZ       	X-_LZ          	SOC_LZ         	OH-_LZ         	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	DOC_riv        	HCO3-_riv      	X-_riv         	SOC_riv        	OH-_riv        	CO2(aq)_riv    	XDOC_riv       	SOC_rate_UZ            	SOC_rate_LZ            
YYYYMMDD       	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/m2/day             	mol/m2/day             
19841112       	6.63202e-05    	1.36321e-05    	1.36321e-05    	1.36321e-06    	6.68516e-05    	1.40751e-05    	1.56659e-05    	6.19298e-08    	0.0132497      	0.0498643      	1.53485e-10    	9.02473e-06    	3.28975e-07    	6.1223e-05     	2.01257e-05    	1.78536e-05    	5.75946e-08    	0.130906       	0.0474269      	1.67661e-10    	7.68337e-06    	3.70415e-06    	6.31505e-05    	1.5226e-05     	1.57338e-05    	4.35717e-10    	9.99975e-21    	1e-20          	1.62496e-10    	5.99742e-08    	2.49359e-25    	-2.15544e-05           	-1.87552e-06           
19841113       	6.63202e-05    	1.36321e-05    	1.36321e-05    	1.36321e-06    	6.38534e-05    	1.34436e-05    	1.49161e-05    	6.05609e-08    	0.0132497      	0.0498641      	1.60745e-10    	8.42668e-06    	3.13229e-07    	6.13052e-05    	2.01267e-05    	1.7845e-05     	5.71761e-08    	0.130906       	0.0474267      	1.67433e-10    	7.63793e-06    	3.70236e-06    	6.51765e-05    	1.58112e-05    	1.62937e-05    	4.24296e-10    	9.99974e-21    	1e-20          	1.57482e-10    	6.02616e-08    	2.58231e-25    	-1.63507e-05           	-1.54465e-06           
19841114       	6.63202e-05    	1.36321e-05    	1.36321e-05    	1.36321e-06    	6.3864e-05     	1.34468e-05    	1.47556e-05    	5.57665e-08    	0.0132497      	0.049864       	1.60665e-10    	7.76343e-06    	3.09859e-07    	6.13871e-05    	2.01278e-05    	1.78319e-05    	5.66004e-08    	0.130906       	0.0474266      	1.67211e-10    	7.57108e-06    	3.69964e-06    	6.29342e-05    	1.57001e-05    	1.5905e-05     	4.30035e-10    	9.99975e-21    	1e-20          	1.63058e-10    	5.8988e-08     	2.52072e-25    	-9.79106e-06           	-1.06975e-06           
19841115       	6.63202e-05    	1.36321e-05    	1.36321e-05    	1.36321e-06    	6.38208e-05    	1.34375e-05    	1.4783e-05     	5.68634e-08    	0.0132497      	0.0498639      	1.60774e-10    	7.91077e-06    	3.10435e-07    	6.1234e-05     	2.00517e-05    	1.77658e-05    	5.65747e-08    	0.130906       	0.0474265      	1.6763e-10     	7.5487e-06     	3.68593e-06    	6.28194e-05    	1.61147e-05    	1.5984e-05     	4.06765e-10    	9.99975e-21    	1e-20          	1.6336e-10     	5.56927e-08    	2.53324e-25    	-8.53114e-06           	-1.07593e-06           
19841116       	6.63202e-05    	1.36321e-05    	1.36321e-05    	1.36321e-06    	6.38228e-05    	1.34382e-05    	1.4737e-05     	5.55009e-08    	0.0132497      	0.0498639      	1.60768e-10    	7.7215e-06     	3.09469e-07    	6.13153e-05    	2.00527e-05    	1.7761e-05     	5.6298e-08     	0.130906       	0.0474264      	1.67404e-10    	7.52191e-06    	3.68494e-06    	6.25388e-05    	1.65719e-05    	1.61965e-05    	4.13151e-10    	9.99974e-21    	1e-20          	1.64096e-10    	5.63135e-08    	2.56692e-25    	-5.94618e-06           	-8.55937e-07           
19841117       	6.63202e-05    	1.36321e-05    	1.36321e-05    	1.36321e-06    	6.38338e-05    	1.34403e-05    	1.47672e-05    	5.63119e-08    	0.0132497      	0.0498638      	1.60741e-10    	7.83567e-06    	3.10103e-07    	6.13967e-05    	2.00537e-05    	1.77626e-05    	5.62504e-08    	0.130906       	0.0474264      	1.67184e-10    	7.52547e-06    	3.68526e-06    	6.23483e-05    	1.71817e-05    	1.64484e-05    	4.08761e-10    	9.99974e-21    	1e-20          	1.64604e-10    	5.55433e-08    	2.60684e-25    	-5.10139e-06           	-8.3253e-07            
19841118       	6.63202e-05    	1.36321e-05    	1.36321e-05    	1.36321e-06    	6.38088e-05    	1.34348e-05    	1.47965e-05    	5.73394e-08    	0.0132497      	0.0498638      	1.60804e-10    	7.97551e-06    	3.10717e-07    	6.12434e-05    	1.99782e-05    	1.7697e-05     	5.62253e-08    	0.130906       	0.0474263      	1.67603e-10    	7.50328e-06    	3.67165e-06    	6.21183e-05    	1.79443e-05    	1.68071e-05    	4.12615e-10    	9.99973e-21    	1e-20          	1.65221e-10    	5.58574e-08    	2.66369e-25    	-4.47284e-06           	-8.25789e-07           
19841119       	6.63202e-05    	1.36321e-05    	1.36321e-05    	1.36321e-06    	6.38762e-05    	1.34487e-05    	1.4868e-05     	5.89765e-08    	0.0132497      	0.0498637      	1.60634e-10    	8.21191e-06    	3.12219e-07    	6.13243e-05    	1.99792e-05    	1.77008e-05    	5.62602e-08    	0.130906       	0.0474262      	1.67379e-10    	7.518e-06      	3.67245e-06    	6.16271e-05    	1.88571e-05    	1.72e-05       	4.16975e-10    	9.99973e-21    	1e-20          	1.66544e-10    	5.59992e-08    	2.72596e-25    	-4.19567e-06           	-8.66843e-07           
19841120       	6.62064e-05    	1.36066e-05    	1.36066e-05    	1.36066e-06    	6.28854e-05    	1.32385e-05    	1.48679e-05    	6.58344e-08    	0.0132497      	0.0498637      	1.63166e-10    	9.02455e-06    	3.12217e-07    	6.13828e-05    	1.99754e-05    	1.77154e-05    	5.68393e-08    	0.130906       	0.047426       	1.6722e-10     	7.60258e-06    	3.67548e-06    	6.13817e-05    	1.96895e-05    	1.75752e-05    	4.18389e-10    	9.99972e-21    	1e-20          	1.67219e-10    	5.59623e-08    	2.78541e-25    	-6.20341e-06           	-1.37921e-06           
19841121       	6.62064e-05    	1.36066e-05    	1.36066e-05    	1.36066e-06    	6.28839e-05    	1.32385e-05    	1.48172e-05    	6.433e-08      	0.0132497      	0.0498636      	1.63152e-10    	8.81909e-06    	3.11153e-07    	6.15224e-05    	2.0016e-05     	1.7739e-05     	5.63845e-08    	0.130906       	0.047426       	1.66842e-10    	7.55886e-06    	3.68037e-06    	6.13266e-05    	1.99754e-05    	1.77154e-05    	4.22176e-10    	9.99972e-21    	1e-20          	1.67373e-10    	5.64171e-08    	2.80764e-25    	-4.26171e-06           	-9.62969e-07           
19841122       	6.61814e-05    	1.36009e-05    	1.36009e-05    	1.36009e-06    	6.28871e-05    	1.32385e-05    	1.49257e-05    	6.75367e-08    	0.0132497      	0.0498636      	1.63143e-10    	9.25918e-06    	3.13432e-07    	6.13836e-05    	1.99707e-05    	1.77031e-05    	5.65344e-08    	0.130906       	0.0474258      	1.67222e-10    	7.56175e-06    	3.67292e-06    	6.14666e-05    	2.0016e-05     	1.7739e-05     	4.17858e-10    	9.99972e-21    	1e-20          	1.66994e-10    	5.59666e-08    	2.81137e-25    	-4.79466e-06           	-1.08339e-06           
19841123       	6.60241e-05    	1.35638e-05    	1.35638e-05    	1.35638e-06    	6.28937e-05    	1.32385e-05    	1.51492e-05    	7.41367e-08    	0.0132497      	0.0498635      	1.63126e-10    	1.01651e-05    	3.18124e-07    	6.14808e-05    	2.00022e-05    	1.77448e-05    	5.70271e-08    	0.130906       	0.0474257      	1.66955e-10    	7.63985e-06    	3.68157e-06    	6.13277e-05    	1.99707e-05    	1.77031e-05    	4.19905e-10    	9.99972e-21    	1e-20          	1.6737e-10     	5.61145e-08    	2.80568e-25    	-6.68732e-06           	-1.50238e-06           
19841124       	6.53577e-05    	1.34082e-05    	1.34082e-05    	1.34082e-06    	6.28966e-05    	1.32385e-05    	1.52468e-05    	7.70188e-08    	0.0132497      	0.0498634      	1.63119e-10    	1.05607e-05    	3.20173e-07    	6.1342e-05     	1.9957e-05     	1.77046e-05    	5.70234e-08    	0.130906       	0.0474255      	1.67334e-10    	7.62203e-06    	3.67324e-06    	6.14244e-05    	2.00022e-05    	1.77448e-05    	4.22907e-10    	9.99972e-21    	1e-20          	1.67108e-10    	5.66042e-08    	2.81229e-25    	-6.59525e-06           	-1.48169e-06           
19841125       	6.50702e-05    	1.33406e-05    	1.33406e-05    	1.33406e-06    	6.28977e-05    	1.32385e-05    	1.52832e-05    	7.80955e-08    	0.0132497      	0.0498634      	1.63116e-10    	1.07085e-05    	3.20939e-07    	6.14394e-05    	1.99888e-05    	1.7727e-05     	5.6815e-08     	0.130906       	0.0474254      	1.67066e-10    	7.60635e-06    	3.67788e-06    	6.12856e-05    	1.9957e-05     	1.77046e-05    	4.23823e-10    	9.99972e-21    	1e-20          	1.67484e-10    	5.65996e-08    	2.80592e-25    	-5.74149e-06           	-1.28245e-06           
19841126       	6.47584e-05    	1.32676e-05    	1.32676e-05    	1.32676e-06    	6.29007e-05    	1.32385e-05    	1.53858e-05    	8.1126e-08     	0.0132497      	0.0498633      	1.63108e-10    	1.11246e-05    	3.23093e-07    	6.13009e-05    	1.99436e-05    	1.76886e-05    	5.68736e-08    	0.130906       	0.0474253      	1.67446e-10    	7.59692e-06    	3.66991e-06    	6.13832e-05    	1.99888e-05    	1.7727e-05     	4.21612e-10    	9.99972e-21    	1e-20          	1.67219e-10    	5.63934e-08    	2.80947e-25    	-5.9029e-06            	-1.3185e-06            
19841127       	6.47087e-05    	1.32565e-05    	1.32565e-05    	1.32565e-06    	6.29011e-05    	1.32385e-05    	1.53994e-05    	8.15265e-08    	0.0132497      	0.0498633      	1.63107e-10    	1.11796e-05    	3.23378e-07    	6.13991e-05    	1.99757e-05    	1.77101e-05    	5.6625e-08     	0.130906       	0.0474252      	1.67175e-10    	7.57597e-06    	3.67438e-06    	6.12446e-05    	1.99436e-05    	1.76886e-05    	4.22988e-10    	9.99972e-21    	1e-20          	1.67595e-10    	5.64506e-08    	2.80339e-25    	-4.89538e-06           	-1.08713e-06           
19841128       	6.42732e-05    	1.31554e-05    	1.31554e-05    	1.31554e-06    	6.29073e-05    	1.32385e-05    	1.56093e-05    	8.77241e-08    	0.0132497      	0.0498632      	1.63091e-10    	1.20307e-05    	3.27786e-07    	6.14992e-05    	2.00082e-05    	1.77512e-05    	5.70674e-08    	0.130906       	0.047425       	1.66905e-10    	7.64751e-06    	3.6829e-06     	6.13431e-05    	1.99757e-05    	1.77101e-05    	4.20473e-10    	9.99972e-21    	1e-20          	1.67328e-10    	5.62045e-08    	2.8068e-25     	-6.59522e-06           	-1.45611e-06           
19841129       	6.4011e-05     	1.30933e-05    	1.30933e-05    	1.30933e-06    	6.29117e-05    	1.32385e-05    	1.57575e-05    	9.20984e-08    	0.0132497      	0.0498631      	1.6308e-10     	1.26314e-05    	3.30897e-07    	6.13607e-05    	1.9963e-05     	1.77158e-05    	5.72333e-08    	0.130906       	0.0474249      	1.67284e-10    	7.65238e-06    	3.67556e-06    	6.14427e-05    	2.00082e-05    	1.77512e-05    	4.23081e-10    	9.99972e-21    	1e-20          	1.67059e-10    	5.66443e-08    	2.81331e-25    	-7.16724e-06           	-1.5824e-06            
19841130       	6.4011e-05     	1.30933e-05    	1.30933e-05    	1.30933e-06    	6.29125e-05    	1.32385e-05    	1.5787e-05     	9.2971e-08     	0.0132497      	0.0498631      	1.63078e-10    	1.27513e-05    	3.31518e-07    	6.1461e-05     	1.99958e-05    	1.77377e-05    	5.69756e-08    	0.130906       	0.0474247      	1.67008e-10    	7.63051e-06    	3.68009e-06    	6.13041e-05    	1.9963e-05     	1.77158e-05    	4.25256e-10    	9.99972e-21    	1e-20          	1.67434e-10    	5.6808e-08     	2.8077e-25     	-6.11103e-06           	-1.34134e-06           
19841201       	6.4011e-05     	1.30933e-05    	1.30933e-05    	1.30933e-06    	6.29171e-05    	1.32356e-05    	1.60166e-05    	9.98308e-08    	0.0132497      	0.049863       	1.63066e-10    	1.36931e-05    	3.36339e-07    	6.13845e-05    	1.99636e-05    	1.77276e-05    	5.76174e-08    	0.130906       	0.0474246      	1.67218e-10    	7.70677e-06    	3.678e-06      	6.14047e-05    	1.99958e-05    	1.77377e-05    	4.22658e-10    	9.99972e-21    	1e-20          	1.67162e-10    	5.65529e-08    	2.81116e-25    	-8.46444e-06           	-1.8579e-06            
19841202       	6.4011e-05     	1.30933e-05    	1.30933e-05    	1.30933e-06    	6.29191e-05    	1.32356e-05    	1.60838e-05    	1.01813e-07    	0.0132497      	0.0498629      	1.63061e-10    	1.39654e-05    	3.37749e-07    	6.14859e-05    	1.99967e-05    	1.77514e-05    	5.74187e-08    	0.130906       	0.0474244      	1.66941e-10    	7.69296e-06    	3.68294e-06    	6.13275e-05    	1.99636e-05    	1.77276e-05    	4.2795e-10     	9.99972e-21    	1e-20          	1.6737e-10     	5.71895e-08    	2.80957e-25    	-7.62856e-06           	-1.66463e-06           
19841203       	6.4011e-05     	1.30933e-05    	1.30933e-05    	1.30933e-06    	6.29206e-05    	1.32356e-05    	1.61369e-05    	1.0338e-07     	0.0132497      	0.0498628      	1.63057e-10    	1.41807e-05    	3.38864e-07    	6.13472e-05    	1.99516e-05    	1.7706e-05     	5.7226e-08     	0.130906       	0.0474242      	1.6732e-10     	7.64974e-06    	3.67352e-06    	6.14291e-05    	1.99967e-05    	1.77514e-05    	4.25779e-10    	9.99972e-21    	1e-20          	1.67095e-10    	5.6993e-08     	2.81334e-25    	-6.78058e-06           	-1.47959e-06           
19841204       	6.4011e-05     	1.30933e-05    	1.30933e-05    	1.30933e-06    	6.29237e-05    	1.32356e-05    	1.62395e-05    	1.06407e-07    	0.0132497      	0.0498628      	1.6305e-10     	1.45966e-05    	3.41018e-07    	6.14498e-05    	1.9985e-05     	1.77356e-05    	5.72246e-08    	0.130906       	0.0474241      	1.67038e-10    	7.66247e-06    	3.67966e-06    	6.12906e-05    	1.99516e-05    	1.7706e-05     	4.25294e-10    	9.99972e-21    	1e-20          	1.6747e-10     	5.68007e-08    	2.80615e-25    	-6.73374e-06           	-1.46073e-06           
19841205       	6.4011e-05     	1.30933e-05    	1.30933e-05    	1.30933e-06    	6.29228e-05    	1.32356e-05    	1.6209e-05     	1.05508e-07    	0.0132497      	0.0498627      	1.63052e-10    	1.44731e-05    	3.40379e-07    	6.1311e-05     	1.99399e-05    	1.76839e-05    	5.68039e-08    	0.130906       	0.047424       	1.67418e-10    	7.58886e-06    	3.66894e-06    	6.13931e-05    	1.9985e-05     	1.77356e-05    	4.24584e-10    	9.99972e-21    	1e-20          	1.67193e-10    	5.68e-08       	2.81084e-25    	-4.99819e-06           	-1.08424e-06           
19841206       	6.3976e-05     	1.30855e-05    	1.30855e-05    	1.30855e-06    	6.29263e-05    	1.32356e-05    	1.63272e-05    	1.08997e-07    	0.0132497      	0.0498627      	1.63043e-10    	1.49525e-05    	3.42862e-07    	6.14146e-05    	1.99736e-05    	1.77176e-05    	5.69406e-08    	0.130906       	0.0474239      	1.67133e-10    	7.62011e-06    	3.67593e-06    	6.12548e-05    	1.99399e-05    	1.76839e-05    	4.224e-10      	9.99972e-21    	1e-20          	1.67567e-10    	5.63815e-08    	2.80264e-25    	-5.50752e-06           	-1.18768e-06           
19841207       	6.3596e-05     	1.29967e-05    	1.29967e-05    	1.29967e-06    	6.29336e-05    	1.32356e-05    	1.65756e-05    	1.16324e-07    	0.0132497      	0.0498626      	1.63024e-10    	1.59595e-05    	3.48077e-07    	6.15198e-05    	2.00077e-05    	1.77627e-05    	5.74726e-08    	0.130906       	0.0474237      	1.66849e-10    	7.70439e-06    	3.68528e-06    	6.13583e-05    	1.99736e-05    	1.77176e-05    	4.22713e-10    	9.99972e-21    	1e-20          	1.67287e-10    	5.65179e-08    	2.80798e-25    	-7.57582e-06           	-1.62402e-06           
19841208       	6.3596e-05     	1.29967e-05    	1.29967e-05    	1.29967e-06    	6.29367e-05    	1.32356e-05    	1.66821e-05    	1.19465e-07    	0.0132496      	0.0498625      	1.63016e-10    	1.63913e-05    	3.50313e-07    	6.13814e-05    	1.99626e-05    	1.77222e-05    	5.74561e-08    	0.130906       	0.0474235      	1.67228e-10    	7.68475e-06    	3.67689e-06    	6.1463e-05     	2.00077e-05    	1.77627e-05    	4.25947e-10    	9.99972e-21    	1e-20          	1.67004e-10    	5.70466e-08    	2.81513e-25    	-7.4199e-06            	-1.5906e-06            
19841209       	6.3596e-05     	1.29967e-05    	1.29967e-05    	1.29967e-06    	6.29387e-05    	1.32356e-05    	1.67483e-05    	1.21417e-07    	0.0132496      	0.0498625      	1.63011e-10    	1.66596e-05    	3.51703e-07    	6.14869e-05    	1.9997e-05     	1.77486e-05    	5.73066e-08    	0.130906       	0.0474234      	1.66938e-10    	7.67806e-06    	3.68236e-06    	6.13245e-05    	1.99626e-05    	1.77222e-05    	4.26772e-10    	9.99972e-21    	1e-20          	1.67378e-10    	5.70293e-08    	2.80872e-25    	-6.78053e-06           	-1.44489e-06           
19841210       	6.3596e-05     	1.29967e-05    	1.29967e-05    	1.29967e-06    	6.29404e-05    	1.32356e-05    	1.68054e-05    	1.23102e-07    	0.0132496      	0.0498624      	1.63007e-10    	1.68912e-05    	3.52903e-07    	6.13485e-05    	1.9952e-05     	1.77048e-05    	5.71688e-08    	0.130906       	0.0474233      	1.67317e-10    	7.64226e-06    	3.67327e-06    	6.14302e-05    	1.9997e-05     	1.77486e-05    	4.2494e-10     	9.99972e-21    	1e-20          	1.67092e-10    	5.68817e-08    	2.81289e-25    	-6.15345e-06           	-1.31126e-06           
19841211       	6.3596e-05     	1.29967e-05    	1.29967e-05    	1.29967e-06    	6.29459e-05    	1.32356e-05    	1.69931e-05    	1.28636e-07    	0.0132496      	0.0498623      	1.62993e-10    	1.76521e-05    	3.56843e-07    	6.14555e-05    	1.99867e-05    	1.77441e-05    	5.74713e-08    	0.130906       	0.0474231      	1.67023e-10    	7.69622e-06    	3.68142e-06    	6.12919e-05    	1.9952e-05     	1.77048e-05    	4.2486e-10     	9.99972e-21    	1e-20          	1.67467e-10    	5.6744e-08     	2.80595e-25    	-7.31772e-06           	-1.55005e-06           
19841212       	6.3596e-05     	1.29967e-05    	1.29967e-05    	1.29967e-06    	6.29438e-05    	1.32356e-05    	1.69233e-05    	1.26578e-07    	0.0132496      	0.0498623      	1.62998e-10    	1.73692e-05    	3.55378e-07    	6.13167e-05    	1.99418e-05    	1.76882e-05    	5.69001e-08    	0.130906       	0.047423       	1.67403e-10    	7.60242e-06    	3.66983e-06    	6.13986e-05    	1.99867e-05    	1.77441e-05    	4.26377e-10    	9.99972e-21    	1e-20          	1.67178e-10    	5.70449e-08    	2.81218e-25    	-4.96362e-06           	-1.0514e-06            
19841213       	6.35553e-05    	1.29876e-05    	1.29876e-05    	1.29876e-06    	6.29456e-05    	1.32356e-05    	1.69826e-05    	1.28329e-07    	0.0132496      	0.0498622      	1.62993e-10    	1.76099e-05    	3.56624e-07    	6.14243e-05    	1.99768e-05    	1.77179e-05    	5.68488e-08    	0.130906       	0.0474229      	1.67107e-10    	7.60902e-06    	3.67599e-06    	6.12604e-05    	1.99418e-05    	1.76882e-05    	4.23077e-10    	9.99972e-21    	1e-20          	1.67552e-10    	5.6477e-08     	2.80333e-25    	-4.72853e-06           	-9.95599e-07           
19841214       	6.35553e-05    	1.29876e-05    	1.29876e-05    	1.29876e-06    	6.29502e-05    	1.32356e-05    	1.71392e-05    	1.32946e-07    	0.0132496      	0.0498622      	1.62982e-10    	1.82447e-05    	3.59913e-07    	6.15335e-05    	2.00122e-05    	1.77569e-05    	5.71212e-08    	0.130906       	0.0474228      	1.66812e-10    	7.65898e-06    	3.68408e-06    	6.13681e-05    	1.99768e-05    	1.77179e-05    	4.21965e-10    	9.99972e-21    	1e-20          	1.6726e-10     	5.64268e-08    	2.80802e-25    	-5.78128e-06           	-1.20993e-06           
19841215       	6.35553e-05    	1.29876e-05    	1.29876e-05    	1.29876e-06    	6.29518e-05    	1.32356e-05    	1.71937e-05    	1.34551e-07    	0.0132496      	0.0498621      	1.62978e-10    	1.84655e-05    	3.61056e-07    	6.13952e-05    	1.99673e-05    	1.77142e-05    	5.7023e-08     	0.130906       	0.0474227      	1.6719e-10     	7.62853e-06    	3.67523e-06    	6.14769e-05    	2.00122e-05    	1.77569e-05    	4.23248e-10    	9.99972e-21    	1e-20          	1.66966e-10    	5.6698e-08     	2.81421e-25    	-5.31986e-06           	-1.11336e-06           
19841216       	6.35553e-05    	1.29876e-05    	1.29876e-05    	1.29876e-06    	6.2952e-05     	1.32356e-05    	1.71988e-05    	1.34702e-07    	0.0132496      	0.0498621      	1.62977e-10    	1.84862e-05    	3.61163e-07    	6.15048e-05    	2.0003e-05     	1.77392e-05    	5.67818e-08    	0.130906       	0.0474226      	1.6689e-10     	7.60995e-06    	3.68042e-06    	6.13387e-05    	1.99673e-05    	1.77142e-05    	4.23458e-10    	9.99972e-21    	1e-20          	1.6734e-10     	5.65996e-08    	2.80745e-25    	-4.32106e-06           	-8.98867e-07           
